User ID,Timestamp,Channel,Campaign,Conversion,Date
21504,2025-02-10 08:11:42,Social Media,New Product Launch,Yes,2025-02-10
15351,2025-02-11 01:35:22,Social Media,Discount Offer,No,2025-02-11
44827,2025-02-11 22:40:40,Social Media,Discount Offer,Yes,2025-02-11
20895,2025-02-11 12:09:22,Search Ads,Brand Awareness,No,2025-02-11
45750,2025-02-11 13:08:23,Direct Traffic,-,No,2025-02-11
95665,2025-02-10 17:59:44,Display Ads,Retargeting,No,2025-02-10
72379,2025-02-11 02:19:38,Referral,New Product Launch,Yes,2025-02-11
97756,2025-02-11 04:31:05,Social Media,Discount Offer,No,2025-02-11
88567,2025-02-10 03:44:42,Direct Traffic,-,Yes,2025-02-10
63181,2025-02-10 05:37:54,Email,Discount Offer,No,2025-02-10
87909,2025-02-11 22:39:56,Direct Traffic,-,No,2025-02-11
49655,2025-02-10 04:35:06,Email,Brand Awareness,No,2025-02-10
46373,2025-02-10 16:33:48,Display Ads,Discount Offer,Yes,2025-02-10
62225,2025-02-11 05:12:49,Email,Brand Awareness,Yes,2025-02-11
80769,2025-02-11 00:08:44,Direct Traffic,-,No,2025-02-11
52609,2025-02-11 17:43:41,Email,-,Yes,2025-02-11
38046,2025-02-10 22:48:42,Email,Discount Offer,Yes,2025-02-10
27347,2025-02-11 01:47:51,Display Ads,Brand Awareness,No,2025-02-11
39696,2025-02-11 17:27:54,Email,Brand Awareness,No,2025-02-11
10843,2025-02-11 05:15:46,Email,Winter Sale,Yes,2025-02-11
98055,2025-02-10 08:20:56,Email,Winter Sale,Yes,2025-02-10
68681,2025-02-11 00:51:50,Display Ads,Discount Offer,Yes,2025-02-11
30446,2025-02-11 18:44:18,Display Ads,Brand Awareness,No,2025-02-11
39559,2025-02-10 12:22:13,Referral,Discount Offer,Yes,2025-02-10
90701,2025-02-10 19:30:16,Direct Traffic,-,No,2025-02-10
99321,2025-02-11 16:25:42,Email,Retargeting,No,2025-02-11
69153,2025-02-10 00:45:38,Direct Traffic,-,No,2025-02-10
87204,2025-02-10 08:41:32,Email,-,Yes,2025-02-10
46334,2025-02-10 23:02:51,Email,Brand Awareness,No,2025-02-10
69619,2025-02-11 16:09:54,Direct Traffic,-,Yes,2025-02-11
49529,2025-02-11 17:33:19,Direct Traffic,-,Yes,2025-02-11
25105,2025-02-10 03:56:31,Search Ads,Winter Sale,Yes,2025-02-10
53636,2025-02-10 11:27:26,Display Ads,New Product Launch,No,2025-02-10
21596,2025-02-10 20:50:36,Display Ads,Winter Sale,Yes,2025-02-10
37621,2025-02-11 19:27:09,Social Media,Brand Awareness,Yes,2025-02-11
64847,2025-02-10 22:46:32,Display Ads,Discount Offer,No,2025-02-10
26185,2025-02-10 22:55:20,Search Ads,-,Yes,2025-02-10
54334,2025-02-11 11:54:57,Search Ads,Retargeting,No,2025-02-11
26021,2025-02-10 07:56:53,Search Ads,Winter Sale,No,2025-02-10
38485,2025-02-10 09:26:34,Search Ads,Winter Sale,Yes,2025-02-10
38683,2025-02-11 17:46:46,Email,New Product Launch,No,2025-02-11
59232,2025-02-10 00:43:11,Referral,-,Yes,2025-02-10
25019,2025-02-11 02:41:40,Direct Traffic,-,No,2025-02-11
80527,2025-02-11 08:49:08,Social Media,-,Yes,2025-02-11
94388,2025-02-10 02:29:02,Direct Traffic,-,No,2025-02-10
75208,2025-02-10 14:05:32,Referral,-,Yes,2025-02-10
54259,2025-02-10 16:39:19,Email,Retargeting,Yes,2025-02-10
26783,2025-02-10 08:23:14,Email,Retargeting,No,2025-02-10
41377,2025-02-10 09:59:48,Display Ads,Discount Offer,No,2025-02-10
76732,2025-02-10 14:01:42,Social Media,Winter Sale,Yes,2025-02-10
17598,2025-02-10 07:12:35,Search Ads,Brand Awareness,No,2025-02-10
25147,2025-02-11 18:27:18,Display Ads,-,No,2025-02-11
50704,2025-02-11 08:48:07,Search Ads,Brand Awareness,No,2025-02-11
16834,2025-02-11 23:53:37,Referral,Winter Sale,Yes,2025-02-11
40368,2025-02-11 10:56:11,Display Ads,New Product Launch,Yes,2025-02-11
62101,2025-02-10 18:36:13,Email,-,No,2025-02-10
71932,2025-02-11 07:15:17,Social Media,Brand Awareness,Yes,2025-02-11
98418,2025-02-11 09:50:48,Search Ads,-,Yes,2025-02-11
85419,2025-02-11 10:23:17,Display Ads,Brand Awareness,No,2025-02-11
99157,2025-02-11 06:31:16,Display Ads,-,Yes,2025-02-11
68180,2025-02-11 12:31:06,Social Media,Winter Sale,No,2025-02-11
43767,2025-02-10 12:21:56,Social Media,Brand Awareness,No,2025-02-10
72518,2025-02-10 08:19:03,Search Ads,Discount Offer,Yes,2025-02-10
62843,2025-02-10 23:42:17,Social Media,-,Yes,2025-02-10
17619,2025-02-11 19:06:36,Search Ads,New Product Launch,No,2025-02-11
31070,2025-02-10 12:40:31,Email,Retargeting,Yes,2025-02-10
11790,2025-02-10 23:43:39,Social Media,Discount Offer,Yes,2025-02-10
68762,2025-02-11 04:47:43,Display Ads,-,No,2025-02-11
14398,2025-02-11 08:21:30,Direct Traffic,-,Yes,2025-02-11
46667,2025-02-10 06:38:42,Referral,Brand Awareness,Yes,2025-02-10
62471,2025-02-10 12:16:49,Search Ads,Retargeting,Yes,2025-02-10
33189,2025-02-10 07:48:20,Email,New Product Launch,No,2025-02-10
19049,2025-02-10 08:46:10,Search Ads,Winter Sale,No,2025-02-10
55631,2025-02-10 03:12:53,Referral,-,Yes,2025-02-10
53859,2025-02-11 06:09:07,Email,Retargeting,No,2025-02-11
50501,2025-02-10 09:56:25,Direct Traffic,-,Yes,2025-02-10
39460,2025-02-11 22:54:55,Referral,New Product Launch,Yes,2025-02-11
33345,2025-02-11 07:54:04,Referral,Discount Offer,Yes,2025-02-11
17634,2025-02-10 10:39:23,Referral,Retargeting,No,2025-02-10
58481,2025-02-10 15:41:31,Email,-,No,2025-02-10
26763,2025-02-11 19:36:38,Referral,Brand Awareness,Yes,2025-02-11
64204,2025-02-10 09:41:54,Social Media,Discount Offer,Yes,2025-02-10
59072,2025-02-10 18:00:11,Referral,Winter Sale,No,2025-02-10
17726,2025-02-11 16:58:31,Search Ads,Winter Sale,No,2025-02-11
91904,2025-02-10 15:43:57,Referral,Winter Sale,No,2025-02-10
64767,2025-02-11 02:08:48,Direct Traffic,-,Yes,2025-02-11
27589,2025-02-11 04:16:26,Display Ads,Retargeting,Yes,2025-02-11
33601,2025-02-11 10:40:34,Direct Traffic,-,No,2025-02-11
70576,2025-02-10 05:14:24,Display Ads,Winter Sale,Yes,2025-02-10
99566,2025-02-11 16:47:19,Direct Traffic,-,No,2025-02-11
27463,2025-02-10 15:15:19,Display Ads,Retargeting,No,2025-02-10
50636,2025-02-11 21:05:11,Email,New Product Launch,Yes,2025-02-11
37722,2025-02-10 22:05:52,Email,Retargeting,Yes,2025-02-10
26727,2025-02-10 08:46:28,Email,Winter Sale,Yes,2025-02-10
37903,2025-02-11 17:27:24,Display Ads,Discount Offer,No,2025-02-11
65082,2025-02-10 02:28:30,Email,New Product Launch,No,2025-02-10
55176,2025-02-11 08:20:51,Display Ads,Brand Awareness,No,2025-02-11
85486,2025-02-11 01:39:06,Referral,Brand Awareness,No,2025-02-11
83312,2025-02-10 18:06:49,Email,Brand Awareness,No,2025-02-10
63489,2025-02-11 05:05:49,Email,Winter Sale,No,2025-02-11
42030,2025-02-11 19:33:38,Email,Winter Sale,Yes,2025-02-11
58938,2025-02-10 11:53:22,Direct Traffic,-,Yes,2025-02-10
40362,2025-02-11 18:22:37,Direct Traffic,-,Yes,2025-02-11
87642,2025-02-10 10:07:27,Social Media,Retargeting,No,2025-02-10
16758,2025-02-10 21:01:30,Direct Traffic,-,No,2025-02-10
36377,2025-02-10 22:45:33,Direct Traffic,-,No,2025-02-10
15921,2025-02-10 05:11:05,Search Ads,Winter Sale,No,2025-02-10
98320,2025-02-10 07:14:24,Direct Traffic,-,Yes,2025-02-10
95739,2025-02-11 01:36:48,Direct Traffic,-,No,2025-02-11
41377,2025-02-10 23:59:52,Social Media,Brand Awareness,Yes,2025-02-10
35824,2025-02-10 01:02:59,Search Ads,Brand Awareness,No,2025-02-10
63820,2025-02-10 14:26:19,Social Media,New Product Launch,No,2025-02-10
64867,2025-02-11 08:25:26,Direct Traffic,-,No,2025-02-11
88027,2025-02-10 08:33:44,Search Ads,Discount Offer,Yes,2025-02-10
56768,2025-02-10 02:31:38,Social Media,New Product Launch,No,2025-02-10
78604,2025-02-10 08:04:59,Search Ads,Discount Offer,No,2025-02-10
45571,2025-02-10 12:31:20,Social Media,Brand Awareness,No,2025-02-10
55756,2025-02-11 23:23:50,Social Media,Brand Awareness,No,2025-02-11
13399,2025-02-11 17:45:49,Referral,-,Yes,2025-02-11
99937,2025-02-11 21:23:38,Display Ads,Retargeting,No,2025-02-11
42285,2025-02-10 21:03:11,Email,-,Yes,2025-02-10
44261,2025-02-10 05:45:49,Direct Traffic,-,No,2025-02-10
46618,2025-02-11 19:45:22,Social Media,Winter Sale,No,2025-02-11
18298,2025-02-11 14:07:45,Display Ads,-,Yes,2025-02-11
39876,2025-02-11 03:19:37,Direct Traffic,-,Yes,2025-02-11
57455,2025-02-11 07:23:20,Social Media,Brand Awareness,No,2025-02-11
34498,2025-02-10 00:41:37,Referral,Winter Sale,Yes,2025-02-10
90088,2025-02-10 12:42:55,Email,Discount Offer,No,2025-02-10
46592,2025-02-11 18:25:02,Direct Traffic,-,No,2025-02-11
88728,2025-02-10 16:46:00,Email,Retargeting,No,2025-02-10
20895,2025-02-10 10:42:45,Email,Winter Sale,No,2025-02-10
19816,2025-02-11 02:23:08,Email,Brand Awareness,No,2025-02-11
68071,2025-02-11 13:37:42,Referral,Winter Sale,Yes,2025-02-11
43603,2025-02-11 15:25:33,Email,-,Yes,2025-02-11
16304,2025-02-11 15:53:17,Referral,Discount Offer,Yes,2025-02-11
94486,2025-02-11 02:59:42,Search Ads,New Product Launch,No,2025-02-11
67419,2025-02-10 04:32:59,Email,Discount Offer,Yes,2025-02-10
46506,2025-02-11 15:10:43,Search Ads,Discount Offer,Yes,2025-02-11
94548,2025-02-11 08:30:25,Display Ads,Retargeting,No,2025-02-11
43014,2025-02-11 02:29:13,Search Ads,Brand Awareness,No,2025-02-11
24014,2025-02-10 14:56:56,Direct Traffic,-,No,2025-02-10
63367,2025-02-11 07:29:11,Direct Traffic,-,No,2025-02-11
41641,2025-02-10 16:56:10,Direct Traffic,-,No,2025-02-10
29844,2025-02-11 16:41:33,Search Ads,Retargeting,No,2025-02-11
12217,2025-02-10 09:29:16,Social Media,New Product Launch,Yes,2025-02-10
76806,2025-02-10 18:31:30,Social Media,Winter Sale,No,2025-02-10
46662,2025-02-11 00:20:48,Social Media,Brand Awareness,Yes,2025-02-11
82708,2025-02-10 14:48:20,Search Ads,Winter Sale,Yes,2025-02-10
77294,2025-02-10 08:17:42,Direct Traffic,-,Yes,2025-02-10
93078,2025-02-11 09:24:20,Direct Traffic,-,No,2025-02-11
61770,2025-02-10 03:24:24,Referral,New Product Launch,No,2025-02-10
53293,2025-02-10 09:46:18,Search Ads,-,Yes,2025-02-10
51934,2025-02-10 12:56:46,Email,Retargeting,Yes,2025-02-10
93161,2025-02-10 06:00:16,Email,Winter Sale,No,2025-02-10
98133,2025-02-10 06:59:27,Direct Traffic,-,Yes,2025-02-10
44859,2025-02-11 21:37:25,Display Ads,New Product Launch,No,2025-02-11
37554,2025-02-10 10:03:43,Email,-,Yes,2025-02-10
74032,2025-02-11 11:27:13,Social Media,Winter Sale,Yes,2025-02-11
42360,2025-02-11 22:32:53,Referral,Brand Awareness,No,2025-02-11
31643,2025-02-11 17:32:48,Display Ads,Retargeting,Yes,2025-02-11
43052,2025-02-11 01:19:25,Social Media,Retargeting,No,2025-02-11
33077,2025-02-11 00:18:50,Display Ads,Winter Sale,No,2025-02-11
98320,2025-02-11 06:58:57,Direct Traffic,-,Yes,2025-02-11
70016,2025-02-11 14:41:06,Direct Traffic,-,Yes,2025-02-11
55079,2025-02-11 02:24:25,Referral,-,Yes,2025-02-11
74664,2025-02-11 07:43:48,Direct Traffic,-,Yes,2025-02-11
41148,2025-02-11 21:54:54,Search Ads,Retargeting,No,2025-02-11
46988,2025-02-10 11:23:47,Direct Traffic,-,Yes,2025-02-10
32897,2025-02-10 09:17:10,Search Ads,New Product Launch,Yes,2025-02-10
63471,2025-02-10 06:23:35,Display Ads,-,Yes,2025-02-10
88818,2025-02-10 23:18:24,Search Ads,Discount Offer,Yes,2025-02-10
37121,2025-02-10 19:38:41,Email,Retargeting,Yes,2025-02-10
38683,2025-02-11 02:29:48,Direct Traffic,-,No,2025-02-11
21550,2025-02-11 15:07:35,Social Media,Discount Offer,No,2025-02-11
23463,2025-02-10 05:43:02,Search Ads,Discount Offer,No,2025-02-10
61032,2025-02-11 23:33:22,Search Ads,-,No,2025-02-11
19350,2025-02-11 03:31:26,Email,Winter Sale,Yes,2025-02-11
23233,2025-02-10 08:37:49,Search Ads,Retargeting,No,2025-02-10
23486,2025-02-11 09:14:35,Search Ads,-,Yes,2025-02-11
36135,2025-02-11 21:57:31,Referral,Winter Sale,Yes,2025-02-11
35824,2025-02-11 11:59:48,Referral,-,No,2025-02-11
35409,2025-02-10 11:05:30,Referral,Retargeting,Yes,2025-02-10
33497,2025-02-11 05:06:15,Social Media,Winter Sale,No,2025-02-11
85049,2025-02-10 21:29:27,Direct Traffic,-,No,2025-02-10
15241,2025-02-11 19:56:21,Social Media,Retargeting,No,2025-02-11
58969,2025-02-11 04:54:54,Social Media,Discount Offer,Yes,2025-02-11
84928,2025-02-10 09:46:48,Direct Traffic,-,Yes,2025-02-10
64075,2025-02-10 09:11:39,Email,Retargeting,Yes,2025-02-10
52689,2025-02-10 15:29:41,Display Ads,Discount Offer,No,2025-02-10
33999,2025-02-10 19:52:32,Email,Winter Sale,Yes,2025-02-10
96872,2025-02-11 23:32:16,Email,Discount Offer,No,2025-02-11
86558,2025-02-11 13:33:58,Social Media,Winter Sale,Yes,2025-02-11
74738,2025-02-10 06:33:22,Referral,Brand Awareness,Yes,2025-02-10
42325,2025-02-11 09:12:23,Social Media,Brand Awareness,No,2025-02-11
76601,2025-02-10 04:01:46,Display Ads,New Product Launch,Yes,2025-02-10
83153,2025-02-10 23:17:02,Direct Traffic,-,Yes,2025-02-10
18955,2025-02-11 21:07:21,Search Ads,Discount Offer,Yes,2025-02-11
11661,2025-02-10 21:12:22,Display Ads,Brand Awareness,Yes,2025-02-10
79091,2025-02-10 06:31:34,Social Media,New Product Launch,Yes,2025-02-10
33077,2025-02-11 05:47:10,Display Ads,Retargeting,Yes,2025-02-11
86112,2025-02-11 21:57:06,Direct Traffic,-,No,2025-02-11
69775,2025-02-10 10:53:44,Email,New Product Launch,Yes,2025-02-10
30675,2025-02-10 15:26:29,Direct Traffic,-,Yes,2025-02-10
71827,2025-02-10 07:44:58,Direct Traffic,-,No,2025-02-10
89500,2025-02-10 00:16:58,Direct Traffic,-,Yes,2025-02-10
36858,2025-02-11 01:42:24,Search Ads,Retargeting,Yes,2025-02-11
48990,2025-02-10 07:22:52,Social Media,Brand Awareness,No,2025-02-10
53707,2025-02-10 13:20:22,Display Ads,New Product Launch,No,2025-02-10
85587,2025-02-11 00:08:44,Referral,Brand Awareness,No,2025-02-11
48088,2025-02-11 21:41:31,Direct Traffic,-,No,2025-02-11
32477,2025-02-10 09:42:50,Display Ads,-,Yes,2025-02-10
27778,2025-02-10 11:52:49,Direct Traffic,-,No,2025-02-10
51399,2025-02-10 17:10:13,Social Media,Winter Sale,No,2025-02-10
90131,2025-02-11 14:10:26,Email,Discount Offer,Yes,2025-02-11
30675,2025-02-11 23:04:17,Email,Retargeting,Yes,2025-02-11
48115,2025-02-11 22:11:25,Display Ads,Discount Offer,No,2025-02-11
80481,2025-02-11 04:14:12,Social Media,Discount Offer,Yes,2025-02-11
62324,2025-02-10 10:07:54,Social Media,Discount Offer,No,2025-02-10
70237,2025-02-10 20:07:59,Referral,New Product Launch,No,2025-02-10
18955,2025-02-11 22:38:06,Email,-,No,2025-02-11
81711,2025-02-10 04:36:41,Referral,Winter Sale,No,2025-02-10
86889,2025-02-11 23:46:46,Display Ads,New Product Launch,Yes,2025-02-11
87228,2025-02-11 10:56:54,Display Ads,New Product Launch,Yes,2025-02-11
73457,2025-02-11 01:34:33,Direct Traffic,-,No,2025-02-11
64159,2025-02-11 09:39:17,Search Ads,Brand Awareness,No,2025-02-11
80739,2025-02-10 18:20:37,Referral,Winter Sale,No,2025-02-10
51640,2025-02-10 07:13:48,Display Ads,Brand Awareness,No,2025-02-10
53313,2025-02-11 09:22:00,Social Media,Discount Offer,Yes,2025-02-11
72561,2025-02-10 17:10:22,Social Media,Brand Awareness,Yes,2025-02-10
37270,2025-02-11 19:28:40,Display Ads,Retargeting,Yes,2025-02-11
13967,2025-02-11 18:43:55,Social Media,Brand Awareness,Yes,2025-02-11
67454,2025-02-11 18:33:36,Direct Traffic,-,No,2025-02-11
98411,2025-02-11 05:21:38,Search Ads,Discount Offer,No,2025-02-11
35887,2025-02-11 19:29:29,Email,-,Yes,2025-02-11
34300,2025-02-10 10:40:09,Direct Traffic,-,Yes,2025-02-10
38173,2025-02-10 08:06:15,Social Media,New Product Launch,Yes,2025-02-10
89793,2025-02-11 00:05:46,Direct Traffic,-,Yes,2025-02-11
37002,2025-02-11 12:43:44,Social Media,-,Yes,2025-02-11
35216,2025-02-11 18:11:19,Display Ads,Discount Offer,No,2025-02-11
75137,2025-02-10 19:07:45,Email,New Product Launch,No,2025-02-10
63712,2025-02-10 02:53:30,Email,-,No,2025-02-10
90047,2025-02-11 07:02:16,Search Ads,Winter Sale,Yes,2025-02-11
53859,2025-02-10 23:03:34,Social Media,Winter Sale,No,2025-02-10
52282,2025-02-11 20:22:01,Display Ads,Winter Sale,Yes,2025-02-11
62579,2025-02-11 23:35:00,Display Ads,New Product Launch,No,2025-02-11
56128,2025-02-10 08:00:31,Display Ads,-,Yes,2025-02-10
48990,2025-02-11 23:11:21,Direct Traffic,-,No,2025-02-11
20524,2025-02-10 20:07:06,Display Ads,Winter Sale,Yes,2025-02-10
68849,2025-02-10 06:31:26,Referral,New Product Launch,Yes,2025-02-10
85152,2025-02-11 11:14:47,Search Ads,Winter Sale,No,2025-02-11
75804,2025-02-10 14:40:34,Direct Traffic,-,No,2025-02-10
25615,2025-02-10 18:14:35,Social Media,Discount Offer,No,2025-02-10
61578,2025-02-10 21:52:31,Search Ads,Winter Sale,No,2025-02-10
25254,2025-02-11 17:01:11,Email,-,No,2025-02-11
10925,2025-02-10 08:24:46,Search Ads,Discount Offer,No,2025-02-10
99995,2025-02-10 18:37:12,Referral,Retargeting,No,2025-02-10
64263,2025-02-10 06:00:03,Search Ads,Winter Sale,No,2025-02-10
42818,2025-02-11 14:30:26,Search Ads,Discount Offer,No,2025-02-11
76957,2025-02-11 12:23:40,Referral,Discount Offer,Yes,2025-02-11
57793,2025-02-10 04:50:02,Referral,Discount Offer,Yes,2025-02-10
44827,2025-02-11 13:42:48,Search Ads,Brand Awareness,Yes,2025-02-11
49673,2025-02-10 10:23:27,Social Media,Retargeting,No,2025-02-10
49128,2025-02-10 12:01:46,Referral,Brand Awareness,No,2025-02-10
32692,2025-02-11 19:01:08,Referral,New Product Launch,No,2025-02-11
46911,2025-02-10 00:53:12,Search Ads,Discount Offer,No,2025-02-10
30694,2025-02-10 04:47:37,Social Media,New Product Launch,No,2025-02-10
72122,2025-02-11 19:02:54,Display Ads,Brand Awareness,Yes,2025-02-11
48867,2025-02-10 04:12:59,Referral,Discount Offer,No,2025-02-10
46334,2025-02-10 06:50:49,Direct Traffic,-,No,2025-02-10
65514,2025-02-11 06:55:01,Direct Traffic,-,No,2025-02-11
57793,2025-02-11 03:19:21,Direct Traffic,-,Yes,2025-02-11
73141,2025-02-11 12:24:50,Display Ads,New Product Launch,Yes,2025-02-11
13771,2025-02-10 03:20:33,Display Ads,Discount Offer,No,2025-02-10
65626,2025-02-11 10:09:41,Display Ads,Brand Awareness,No,2025-02-11
93227,2025-02-10 15:37:54,Search Ads,Brand Awareness,Yes,2025-02-10
92234,2025-02-11 11:18:56,Referral,-,Yes,2025-02-11
90635,2025-02-11 02:02:15,Referral,New Product Launch,No,2025-02-11
67722,2025-02-11 09:30:02,Display Ads,Discount Offer,Yes,2025-02-11
29809,2025-02-11 04:48:16,Direct Traffic,-,No,2025-02-11
20916,2025-02-10 12:22:06,Referral,Discount Offer,Yes,2025-02-10
51934,2025-02-10 23:31:29,Social Media,Retargeting,No,2025-02-10
36427,2025-02-10 17:47:50,Search Ads,Winter Sale,No,2025-02-10
53947,2025-02-10 11:54:13,Referral,Winter Sale,Yes,2025-02-10
85422,2025-02-11 10:53:40,Email,New Product Launch,No,2025-02-11
29206,2025-02-10 23:01:25,Direct Traffic,-,Yes,2025-02-10
41004,2025-02-11 10:10:58,Referral,Retargeting,Yes,2025-02-11
22923,2025-02-11 19:39:14,Social Media,Retargeting,Yes,2025-02-11
78604,2025-02-11 14:52:05,Search Ads,Discount Offer,No,2025-02-11
10654,2025-02-11 09:46:28,Direct Traffic,-,Yes,2025-02-11
92043,2025-02-11 03:47:27,Direct Traffic,-,Yes,2025-02-11
38491,2025-02-11 03:47:27,Direct Traffic,-,No,2025-02-11
13426,2025-02-10 17:04:11,Referral,New Product Launch,No,2025-02-10
62558,2025-02-11 22:15:05,Referral,Retargeting,No,2025-02-11
57943,2025-02-10 18:45:31,Search Ads,Winter Sale,No,2025-02-10
44099,2025-02-11 15:36:33,Direct Traffic,-,Yes,2025-02-11
67466,2025-02-11 09:28:45,Search Ads,Discount Offer,No,2025-02-11
86296,2025-02-11 02:13:29,Direct Traffic,-,No,2025-02-11
37648,2025-02-11 08:51:36,Search Ads,Brand Awareness,Yes,2025-02-11
21484,2025-02-10 20:57:37,Email,New Product Launch,No,2025-02-10
76967,2025-02-11 23:17:50,Search Ads,Winter Sale,Yes,2025-02-11
89395,2025-02-10 01:38:21,Referral,Brand Awareness,Yes,2025-02-10
39588,2025-02-10 21:22:52,Direct Traffic,-,Yes,2025-02-10
45148,2025-02-10 05:54:19,Social Media,Brand Awareness,No,2025-02-10
57951,2025-02-11 23:49:27,Social Media,Winter Sale,No,2025-02-11
49789,2025-02-10 22:19:06,Direct Traffic,-,Yes,2025-02-10
34310,2025-02-11 08:34:22,Direct Traffic,-,Yes,2025-02-11
39131,2025-02-10 21:41:34,Email,New Product Launch,No,2025-02-10
55227,2025-02-10 00:33:18,Referral,Brand Awareness,Yes,2025-02-10
41901,2025-02-10 00:45:50,Display Ads,Retargeting,No,2025-02-10
73762,2025-02-10 17:17:18,Direct Traffic,-,Yes,2025-02-10
85049,2025-02-11 08:48:09,Direct Traffic,-,No,2025-02-11
16713,2025-02-11 23:16:23,Email,New Product Launch,No,2025-02-11
82427,2025-02-11 06:18:03,Display Ads,Winter Sale,No,2025-02-11
56987,2025-02-11 02:38:14,Social Media,-,Yes,2025-02-11
31631,2025-02-11 01:17:08,Referral,New Product Launch,No,2025-02-11
56169,2025-02-10 11:32:17,Referral,Retargeting,Yes,2025-02-10
86578,2025-02-10 23:21:53,Email,Discount Offer,No,2025-02-10
64956,2025-02-11 21:38:10,Search Ads,Brand Awareness,No,2025-02-11
28481,2025-02-10 19:33:33,Email,Winter Sale,Yes,2025-02-10
25959,2025-02-10 10:04:48,Display Ads,Discount Offer,Yes,2025-02-10
55446,2025-02-11 06:23:56,Email,Brand Awareness,Yes,2025-02-11
54531,2025-02-10 15:55:30,Referral,Brand Awareness,Yes,2025-02-10
88061,2025-02-10 13:42:29,Social Media,-,Yes,2025-02-10
14377,2025-02-11 14:21:52,Email,Retargeting,No,2025-02-11
58969,2025-02-11 21:33:27,Social Media,Discount Offer,Yes,2025-02-11
58795,2025-02-11 12:34:03,Search Ads,Winter Sale,Yes,2025-02-11
69729,2025-02-11 13:08:01,Social Media,-,No,2025-02-11
79192,2025-02-10 11:44:33,Referral,-,Yes,2025-02-10
60456,2025-02-10 21:32:00,Social Media,Discount Offer,No,2025-02-10
41411,2025-02-11 00:23:14,Referral,Retargeting,No,2025-02-11
24810,2025-02-10 07:27:47,Display Ads,New Product Launch,Yes,2025-02-10
85309,2025-02-11 06:53:05,Referral,Discount Offer,Yes,2025-02-11
33991,2025-02-10 01:11:18,Social Media,New Product Launch,Yes,2025-02-10
26783,2025-02-10 22:26:26,Search Ads,New Product Launch,No,2025-02-10
63551,2025-02-11 14:10:36,Social Media,Retargeting,Yes,2025-02-11
88728,2025-02-10 01:25:28,Display Ads,Retargeting,Yes,2025-02-10
11257,2025-02-10 20:24:51,Social Media,Brand Awareness,Yes,2025-02-10
51786,2025-02-11 20:13:06,Search Ads,Discount Offer,No,2025-02-11
22358,2025-02-10 02:24:49,Social Media,Brand Awareness,Yes,2025-02-10
54301,2025-02-10 11:06:00,Direct Traffic,-,Yes,2025-02-10
95608,2025-02-11 11:27:09,Email,New Product Launch,Yes,2025-02-11
98152,2025-02-11 09:04:38,Direct Traffic,-,Yes,2025-02-11
59319,2025-02-11 00:56:24,Social Media,Brand Awareness,Yes,2025-02-11
60226,2025-02-11 22:53:14,Search Ads,-,No,2025-02-11
